symbol,bb_period,bb_std,adx_ceil,rsi_floor,rsi_ceil,tp,sl,max_hold,bb_exit_mid,avg_oos,total_n,passed,F1_sharpe,F1_wr,F1_n,F1_mdd,F1_avg,F2_sharpe,F2_wr,F2_n,F2_mdd,F2_avg
KRW-BTC,20,2.0,25,30,40,0.03,0.01,12,True,-34.47022268226745,209,False,-50.0441121010947,0.3695652173913043,92,-0.3347529532237084,-0.004509997594687875,-18.8963332634402,0.452991452991453,117,-0.22416608905115207,-0.0019496542808619987
KRW-BTC,20,2.0,25,30,40,0.03,0.01,12,False,-24.6782834608194,205,False,-38.23709887565948,0.2808988764044944,89,-0.3088562124671066,-0.004218255833327686,-11.119468045979321,0.39655172413793105,116,-0.18544177367574438,-0.0013031194968014454
KRW-BTC,20,2.0,25,30,40,0.03,0.01,24,True,-34.10524855453686,206,False,-51.19763559789667,0.3956043956043956,91,-0.3438518820338057,-0.004708984808577877,-17.01286151117704,0.5043478260869565,115,-0.21152900763116386,-0.0018269636513419544
KRW-BTC,20,2.0,25,30,40,0.03,0.01,24,False,-20.581715753373643,188,False,-26.071918515844192,0.2891566265060241,83,-0.25780296968423144,-0.0036397151828307084,-15.091512990903096,0.3142857142857143,105,-0.2657686903707198,-0.002160505937468931
KRW-BTC,20,2.0,25,30,40,0.03,0.015,12,True,-32.516284793897356,198,False,-48.53447249071378,0.4418604651162791,86,-0.3647806456444172,-0.005400372545224176,-16.498097097080937,0.5,112,-0.22907859337731548,-0.001997254066315509
KRW-BTC,20,2.0,25,30,40,0.03,0.015,12,False,-23.378240195865423,194,False,-40.27411056613481,0.3132530120481928,83,-0.36664467851236276,-0.0052573541214355505,-6.482369825596042,0.44144144144144143,111,-0.14206545101884832,-0.0008997061387354683
KRW-BTC,20,2.0,25,30,40,0.03,0.015,24,True,-32.18183628071736,194,False,-48.38542660236287,0.4823529411764706,85,-0.37130816027930624,-0.0055811313366806075,-15.97824595907185,0.5779816513761468,109,-0.2251735022956903,-0.0020458441284409326
KRW-BTC,20,2.0,25,30,40,0.03,0.015,24,False,-20.430008177163888,176,False,-29.04806651218378,0.3246753246753247,77,-0.33714956408068925,-0.00478747891208004,-11.811949842143996,0.3838383838383838,99,-0.24368382653811918,-0.001999948711288054
KRW-BTC,20,2.0,25,30,45,0.015,0.008,12,True,-32.312720501017225,247,False,-45.150018106091046,0.3611111111111111,108,-0.32590082132571613,-0.0037034857125864654,-19.47542289594341,0.4460431654676259,139,-0.23215951013709177,-0.001666811496015295
KRW-BTC,20,2.0,25,30,45,0.015,0.008,12,False,-26.563670163370876,239,False,-37.17166493184398,0.29245283018867924,106,-0.3072951986389669,-0.0035084143154923766,-15.955675394897776,0.3684210526315789,133,-0.225848123525052,-0.0015206113963048004
KRW-BTC,20,2.0,25,30,45,0.015,0.008,24,True,-32.44850332423801,245,False,-45.49939757164138,0.3644859813084112,107,-0.3304973757396433,-0.0038009159970567325,-19.39760907683464,0.463768115942029,138,-0.23301511313067164,-0.0016755245085060162
KRW-BTC,20,2.0,25,30,45,0.015,0.008,24,False,-25.566966841407904,227,False,-35.21156826328316,0.27722772277227725,101,-0.3024808059719367,-0.003608443378213659,-15.922365419532643,0.36507936507936506,126,-0.23361921462848725,-0.0016507305986910633
KRW-BTC,20,2.0,25,30,45,0.015,0.01,12,True,-31.650978377365227,242,False,-42.96787298484151,0.3904761904761905,105,-0.33791414332094544,-0.0039913032171389985,-20.334083769888945,0.45985401459854014,137,-0.24346812594308515,-0.0018824277123324733
KRW-BTC,20,2.0,25,30,45,0.015,0.01,12,False,-27.24059629582115,234,False,-37.94121088974564,0.3106796116504854,103,-0.33028575665269655,-0.003949044761383628,-16.539981701896657,0.3893129770992366,131,-0.23153279014275058,-0.0016870319005432477
KRW-BTC,20,2.0,25,30,45,0.015,0.01,24,True,-30.0162134488856,240,False,-41.70895603901805,0.4230769230769231,104,-0.33466052063163276,-0.003980905920482057,-18.323470858753154,0.5073529411764706,136,-0.2307381541172153,-0.001759970257174793
KRW-BTC,20,2.0,25,30,45,0.015,0.01,24,False,-22.66816090547,220,False,-28.722531568423886,0.35051546391752575,97,-0.2798544227757299,-0.003380380588051308,-16.613790242516114,0.3902439024390244,123,-0.24416621782613712,-0.0018968253877276406
KRW-BTC,20,2.0,25,30,45,0.015,0.015,12,True,-30.54491409681321,231,False,-42.18467586278495,0.45454545454545453,99,-0.3730804533272231,-0.004815174710774499,-18.90515233084147,0.5075757575757576,132,-0.2496760205065648,-0.0020229395695955874
KRW-BTC,20,2.0,25,30,45,0.015,0.015,12,False,-26.820329841259493,222,False,-37.95067574690868,0.34375,96,-0.37358324458560893,-0.0047280171291874075,-15.689983935610305,0.4126984126984127,126,-0.24935636695701816,-0.0018599566503719734
KRW-BTC,20,2.0,25,30,45,0.015,0.015,24,True,-29.528117987347148,227,False,-41.04628126614449,0.4948453608247423,97,-0.3728066796754657,-0.00490538007120784,-18.009954708549806,0.5769230769230769,130,-0.24558749749835765,-0.0020313481410711353
KRW-BTC,20,2.0,25,30,45,0.015,0.015,24,False,-24.587166183315535,206,False,-32.97601095854274,0.3888888888888889,90,-0.33593017036026246,-0.004614831596893379,-16.198321408088333,0.45689655172413796,116,-0.26802584323393713,-0.0021639482135223514
KRW-BTC,20,2.0,25,30,45,0.02,0.008,12,True,-31.791369874502315,247,False,-47.13081289274852,0.35185185185185186,108,-0.337629144673523,-0.003865405121448947,-16.45192685625611,0.4460431654676259,139,-0.22374227311385772,-0.0014846160590333299
KRW-BTC,20,2.0,25,30,45,0.02,0.008,12,False,-25.10648288527539,239,False,-34.82422379704305,0.27358490566037735,106,-0.315847183623336,-0.003504722540021718,-15.388741973507736,0.3533834586466165,133,-0.24061369383132494,-0.0015471567602902212
KRW-BTC,20,2.0,25,30,45,0.02,0.008,24,True,-31.93296469580345,245,False,-47.47492168055581,0.35514018691588783,107,-0.34214572587555847,-0.003964348671422602,-16.391007711051085,0.463768115942029,138,-0.22460725541640922,-0.0014920088147343268
KRW-BTC,20,2.0,25,30,45,0.02,0.008,24,False,-22.470917655656926,224,False,-27.476976814257227,0.25,100,-0.2910251596747477,-0.003202745073361295,-17.46485849705662,0.3064516129032258,124,-0.27431131390911795,-0.001978081223672162
KRW-BTC,20,2.0,25,30,45,0.02,0.01,12,True,-30.42907946007572,242,False,-43.86561979785474,0.38095238095238093,105,-0.3475467787285073,-0.004129320323397549,-16.992539122296698,0.45985401459854014,137,-0.23140724491924872,-0.0016611308821098951
KRW-BTC,20,2.0,25,30,45,0.02,0.01,12,False,-25.20233443012227,233,False,-35.076763104132766,0.29411764705882354,102,-0.33090629693738705,-0.00391536150431385,-15.327905756111772,0.37404580152671757,131,-0.23975833660658344,-0.0016486973370202702
KRW-BTC,20,2.0,25,30,45,0.02,0.01,24,True,-28.85705798972188,240,False,-42.621616531833325,0.41346153846153844,104,-0.3443404927415339,-0.004120250114300786,-15.092499447610436,0.5073529411764706,136,-0.2174952946059759,-0.0015277109220678943
KRW-BTC,20,2.0,25,30,45,0.02,0.01,24,False,-20.691456792320782,215,False,-22.744124993860186,0.3263157894736842,95,-0.2651711481583827,-0.0029936391469750473,-18.638788590781378,0.325,120,-0.2955357164951955,-0.002330652610274266
KRW-BTC,20,2.0,25,30,45,0.02,0.015,12,True,-28.579647861477223,231,False,-41.54164177703489,0.45454545454545453,99,-0.37163731119682797,-0.004790901107208446,-15.617653945919555,0.5075757575757576,132,-0.23525002562753874,-0.0017554383139857892
KRW-BTC,20,2.0,25,30,45,0.02,0.015,12,False,-24.61784776849309,221,False,-35.51583929883684,0.3263157894736842,95,-0.3723052053615353,-0.004646935833175446,-13.71985623814934,0.3968253968253968,126,-0.24006943890879703,-0.0017177644083382249
KRW-BTC,20,2.0,25,30,45,0.02,0.015,24,True,-27.62994063926237,227,False,-40.44796877260258,0.4948453608247423,97,-0.3713629073297687,-0.004880605980970322,-14.811912505922159,0.5769230769230769,130,-0.22866462390925577,-0.0017500255512974724
KRW-BTC,20,2.0,25,30,45,0.02,0.015,24,False,-22.168002363648842,201,False,-27.01464766104748,0.36363636363636365,88,-0.32005014924954095,-0.004184681968707227,-17.321357066250204,0.3893805309734513,113,-0.293033429988419,-0.0025271433774837213
KRW-BTC,20,2.0,25,30,45,0.025,0.008,12,True,-31.894504804600327,247,False,-49.31342567224954,0.35185185185185186,108,-0.34289803357362536,-0.003940534840076407,-14.475583936951116,0.4460431654676259,139,-0.21227066826908939,-0.0013584564752786973
KRW-BTC,20,2.0,25,30,45,0.025,0.008,12,False,-23.094130740672803,239,False,-33.68582224151061,0.27358490566037735,106,-0.3053895869215316,-0.00347516583370049,-12.502439239834997,0.3533834586466165,133,-0.2202524192631186,-0.0013288790761510202
KRW-BTC,20,2.0,25,30,45,0.025,0.008,24,True,-32.027137326967285,245,False,-49.62999429182207,0.35514018691588783,107,-0.34737868722182824,-0.004040180536953122,-14.424280362112501,0.463768115942029,138,-0.2131484333560549,-0.0013649350310974142
KRW-BTC,20,2.0,25,30,45,0.025,0.008,24,False,-20.33348196274197,222,False,-26.53875665230283,0.2222222222222222,99,-0.2799450910922526,-0.0033392323095873615,-14.128207273181113,0.2926829268292683,123,-0.26188074736672184,-0.0017573578894882987
KRW-BTC,20,2.0,25,30,45,0.025,0.01,12,True,-29.795516548514836,242,False,-44.388515297628715,0.38095238095238093,105,-0.34956391797446074,-0.004159048986366746,-15.202517799400956,0.45985401459854014,137,-0.22043008271276646,-0.001536762657133273
KRW-BTC,20,2.0,25,30,45,0.025,0.01,12,False,-24.35964289626858,232,False,-36.526355848275976,0.27722772277227725,101,-0.33787198352900794,-0.004131961813205213,-12.192929944261179,0.37404580152671757,131,-0.21554753010044056,-0.0013889764821308536
KRW-BTC,20,2.0,25,30,45,0.025,0.01,24,True,-28.275846109811088,240,False,-43.1245525696955,0.41346153846153844,104,-0.34636754461430364,-0.004150264629798533,-13.427139649926675,0.5073529411764706,136,-0.2063194397443934,-0.001402428224848797
KRW-BTC,20,2.0,25,30,45,0.025,0.01,24,False,-18.73733374077474,212,False,-23.703615064514995,0.3010752688172043,93,-0.2611464459865841,-0.0032891639687729,-13.771052417034484,0.31932773109243695,119,-0.2652428224264633,-0.0018927590879639078
KRW-BTC,20,2.0,25,30,45,0.025,0.015,12,True,-26.89636079655499,231,False,-40.13024900969993,0.45454545454545453,99,-0.36678606232697464,-0.0047115124889096,-13.662472583410052,0.5075757575757576,132,-0.2243277466174961,-0.001588537201699447
KRW-BTC,20,2.0,25,30,45,0.025,0.015,12,False,-23.06704566932418,220,False,-35.80336421268626,0.30851063829787234,94,-0.370931094668278,-0.004802091624181307,-10.3307271259621,0.3968253968253968,126,-0.21202475816064495,-0.001368491138572245
KRW-BTC,20,2.0,25,30,45,0.025,0.015,24,True,-26.041873876501455,227,False,-39.116825730738434,0.4948453608247423,97,-0.36650953993589475,-0.004799580483943663,-12.966922022264473,0.5769230769230769,130,-0.21764829115959788,-0.0015805567295913408
KRW-BTC,20,2.0,25,30,45,0.025,0.015,24,False,-20.600315609184463,198,False,-27.300433732628942,0.3372093023255814,86,-0.3133603487856368,-0.004438973631958518,-13.900197485739984,0.375,112,-0.28026704508494993,-0.002191954453044352
KRW-BTC,20,2.0,25,30,45,0.03,0.008,12,True,-31.482026416086054,247,False,-49.31342567224954,0.35185185185185186,108,-0.34289803357362536,-0.003940534840076407,-13.650627159922573,0.4460431654676259,139,-0.20592807183466164,-0.0013057219680361997
KRW-BTC,20,2.0,25,30,45,0.03,0.008,12,False,-24.066847649194433,239,False,-36.60359128964726,0.27358490566037735,106,-0.3172372756379111,-0.0036401332088868772,-11.530104008741603,0.3533834586466165,133,-0.21057431614762664,-0.0012582206614143328
KRW-BTC,20,2.0,25,30,45,0.03,0.008,24,True,-31.61660690782138,245,False,-49.62999429182207,0.35514018691588783,107,-0.34737868722182824,-0.004040180536953122,-13.603219523820693,0.463768115942029,138,-0.20681290446308687,-0.0013118183897444639
KRW-BTC,20,2.0,25,30,45,0.03,0.008,24,False,-21.46039038794928,222,False,-25.859045860766138,0.2222222222222222,99,-0.2802122020395232,-0.0033394207121612736,-17.06173491513242,0.2845528455284553,123,-0.29354743203626826,-0.002117551131011502
KRW-BTC,20,2.0,25,30,45,0.03,0.01,12,True,-28.757508135327694,242,False,-43.08669314381181,0.38095238095238093,105,-0.34639105903775047,-0.004111501367319126,-14.428323126843578,0.45985401459854014,137,-0.2141531838103119,-0.0014832583030697172
KRW-BTC,20,2.0,25,30,45,0.03,0.01,12,False,-24.952548704660124,232,False,-38.338407476800676,0.27722772277227725,101,-0.3459908313621388,-0.004255665197064193,-11.566689932519576,0.37404580152671757,131,-0.20835145577984326,-0.001342230287313652
KRW-BTC,20,2.0,25,30,45,0.03,0.01,24,True,-27.297549597057632,240,False,-41.88666753896371,0.41346153846153844,104,-0.3431790936124224,-0.004102259822106224,-12.70843165515156,0.5073529411764706,136,-0.1999289255299613,-0.0013485304564171267
KRW-BTC,20,2.0,25,30,45,0.03,0.01,24,False,-18.841010103894913,212,False,-21.43531840461691,0.3010752688172043,93,-0.24948290677340332,-0.0031134670364671257,-16.246701803172915,0.31092436974789917,119,-0.2936919694409303,-0.0022284877876767445
KRW-BTC,20,2.0,25,30,45,0.03,0.015,12,True,-28.193597302780393,231,False,-43.8042565727798,0.4444444444444444,99,-0.3885285420905009,-0.00506451753941465,-12.582938032780987,0.5075757575757576,132,-0.2180822307144918,-0.0014951841978607557
KRW-BTC,20,2.0,25,30,45,0.03,0.015,12,False,-24.905590373435675,220,False,-40.70176948608466,0.2978723404255319,94,-0.4028925963556601,-0.0053067888770510635,-9.109411260786693,0.3968253968253968,126,-0.20091732603596182,-0.0012406439042781697
KRW-BTC,20,2.0,25,30,45,0.03,0.015,24,True,-27.308805263414975,227,False,-42.67112068665744,0.4845360824742268,97,-0.38826151456700747,-0.005159863989098303,-11.946489840172513,0.5769230769230769,130,-0.21134899397834986,-0.0014857675256935926
KRW-BTC,20,2.0,25,30,45,0.03,0.015,24,False,-21.160061242961717,198,False,-28.35364870979953,0.32558139534883723,86,-0.32973974844902226,-0.0047133943912092535,-13.966473776123907,0.36607142857142855,112,-0.286109945504915,-0.0022578090870609023
KRW-BTC,20,2.0,25,30,50,0.015,0.008,12,True,-32.5979870148513,252,False,-44.70192541525017,0.36363636363636365,110,-0.3283633178226218,-0.0036688507494177023,-20.494048614452428,0.4295774647887324,142,-0.24425324646015015,-0.001742960676744799
KRW-BTC,20,2.0,25,30,50,0.015,0.008,12,False,-27.073124917634914,244,False,-36.84461114578527,0.2962962962962963,108,-0.3130765720290572,-0.003472667737076024,-17.30163868948456,0.36764705882352944,136,-0.24210427976057539,-0.0016423302254925608
KRW-BTC,20,2.0,25,30,50,0.015,0.008,24,True,-32.424004798627905,250,False,-45.04653751132429,0.3669724770642202,109,-0.3329430809401049,-0.0037641755702906357,-19.80147208593152,0.45390070921985815,141,-0.23966522107694782,-0.0017012156467640933
KRW-BTC,20,2.0,25,30,50,0.015,0.008,24,False,-25.96950055305714,232,False,-35.16453637099879,0.2815533980582524,103,-0.3060365022680742,-0.0035874597918729156,-16.774464735115494,0.3643410852713178,129,-0.24504642821786002,-0.0017281273019226161
KRW-BTC,20,2.0,25,30,50,0.015,0.01,12,True,-32.05653941212644,247,False,-42.720736104187075,0.3925233644859813,107,-0.3416627292196383,-0.003968980965198165,-21.392342720065802,0.44285714285714284,140,-0.25688499034948853,-0.001969308676722745
KRW-BTC,20,2.0,25,30,50,0.015,0.01,12,False,-27.62511492135736,239,False,-37.74194652322155,0.3142857142857143,105,-0.33416246647115094,-0.003922902938900306,-17.50828331949317,0.3880597014925373,134,-0.2444295029499631,-0.0017749124509388455
KRW-BTC,20,2.0,25,30,50,0.015,0.01,24,True,-30.15400336125056,245,False,-41.48938058010232,0.42452830188679247,106,-0.3384275278332581,-0.003958569256667384,-18.818626142398795,0.49640287769784175,139,-0.23894548819638084,-0.0017985753884581202
KRW-BTC,20,2.0,25,30,50,0.015,0.01,24,False,-23.006807241053217,225,False,-28.88733241980445,0.35353535353535354,99,-0.2881252947301507,-0.0033833282263061345,-17.126282062301986,0.3888888888888889,126,-0.2525042357236517,-0.001939155163003094
KRW-BTC,20,2.0,25,30,50,0.015,0.015,12,True,-30.83713945392725,234,False,-41.7215802748412,0.46,100,-0.3744600618809256,-0.004787871353156416,-19.9526986330133,0.48507462686567165,134,-0.2625083364064266,-0.0021211460610239636
KRW-BTC,20,2.0,25,30,50,0.015,0.015,12,False,-27.068217622883253,225,False,-37.539146273735604,0.35051546391752575,97,-0.37862220530947294,-0.004696222227179041,-16.5972889720309,0.40625,128,-0.2612243704659114,-0.001955008707921762
KRW-BTC,20,2.0,25,30,50,0.015,0.015,24,True,-29.9383477233204,230,False,-41.52385720598973,0.4897959183673469,98,-0.3804718135207153,-0.004979236225967543,-18.352838240651074,0.5606060606060606,132,-0.2511166743610927,-0.002056117775113103
KRW-BTC,20,2.0,25,30,50,0.015,0.015,24,False,-25.096582863804453,209,False,-33.668716451355415,0.38461538461538464,91,-0.344997058746977,-0.004713588778514117,-16.524449276253492,0.4491525423728814,118,-0.27334757515854846,-0.0021889962719702297
KRW-BTC,20,2.0,25,30,50,0.02,0.008,12,True,-32.0466561645986,252,False,-46.640971105824384,0.35454545454545455,110,-0.34004879739302657,-0.0038278261690281386,-17.45234122337282,0.4295774647887324,142,-0.23596858364532475,-0.0015646144391356924
KRW-BTC,20,2.0,25,30,50,0.02,0.008,12,False,-25.611725078683413,244,False,-34.550992493379624,0.2777777777777778,108,-0.32233842554511793,-0.0034690443278177848,-16.672457663987203,0.35294117647058826,136,-0.25655979279630525,-0.0016682900299783028
KRW-BTC,20,2.0,25,30,50,0.02,0.008,24,True,-31.897291413131686,250,False,-46.980336986631364,0.3577981651376147,109,-0.3445488794422077,-0.003924609479989242,-16.814245839632008,0.45390070921985815,141,-0.2313302633146313,-0.0015216045422215888
KRW-BTC,20,2.0,25,30,50,0.02,0.008,24,False,-22.87509560748089,229,False,-27.522885736667448,0.2549019607843137,102,-0.2977519129597539,-0.003189510634308433,-18.227305478294333,0.30708661417322836,127,-0.285131783020086,-0.002048964080695209
KRW-BTC,20,2.0,25,30,50,0.02,0.01,12,True,-30.81970216106053,247,False,-43.60321264513722,0.38317757009345793,107,-0.35124082674379475,-0.004104418312461229,-18.03619167698384,0.44285714285714284,140,-0.24503800540969944,-0.001752753921433508
KRW-BTC,20,2.0,25,30,50,0.02,0.01,12,False,-25.59619533523876,238,False,-34.93247936734656,0.2980769230769231,104,-0.3385908381170612,-0.0038896160730964536,-16.259911303130966,0.373134328358209,134,-0.2525170051237262,-0.0017374361239126505
KRW-BTC,20,2.0,25,30,50,0.02,0.01,24,True,-28.997197610449692,245,False,-42.38615554530412,0.41509433962264153,106,-0.3480526940496555,-0.004095284314753684,-15.608239675595266,0.49640287769784175,139,-0.22584391812092097,-0.0015713288447564073
KRW-BTC,20,2.0,25,30,50,0.02,0.01,24,False,-21.02123051276238,220,False,-22.965486875459117,0.32989690721649484,97,-0.27361065752178326,-0.003004621611607835,-19.076974150065638,0.3252032520325203,123,-0.3033070492174893,-0.002363433667323593
